student_id,job_id,is_match,gender,region,background,company_size,years_exp,gpa,num_projects,internships,certifications,salary_min,salary_max,required_exp_min,required_exp_max,required_gpa_min,urgency_level,python_match,javascript_match,sql_match,aws_match,total_score
309,53,0,F,Tier2,IT,Large,3,7.052985879236393,0,2,1,566074,842282,2,7,6.659315927352632,Medium,0.0,0.0,0.75,0.0,56.57631578947368
309,4,0,F,Tier2,IT,Startup,3,7.052985879236393,0,2,1,370505,752383,1,7,7.475950641954741,High,0.0,0.0,0.25,0.75,50.739719896495025
309,59,0,F,Tier2,IT,Startup,3,7.052985879236393,0,2,1,377375,623798,3,9,6.29966491870041,High,0.0,0.25,0.85,0.0,59.18011695906432
309,62,1,F,Tier2,IT,SME,3,7.052985879236393,0,2,1,355739,1100252,1,5,6.591718802039525,Medium,0.0,0.85,0.0,0.5,61.55925925925926
309,80,0,F,Tier2,IT,SME,3,7.052985879236393,0,2,1,222525,1131022,2,12,5.6382666716349785,High,0.0,0.0,0.75,0.0,56.57631578947368
309,25,0,F,Tier2,IT,SME,3,7.052985879236393,0,2,1,302770,1433272,4,14,6.042300722354439,Low,0.0,0.25,0.0,0.5,56.420370370370364
309,27,0,F,Tier2,IT,SME,3,7.052985879236393,0,2,1,456054,900767,0,12,7.183950050812543,Low,0.0,0.0,0.0,0.0,38.0261433136954
309,77,0,F,Tier2,IT,Startup,3,7.052985879236393,0,2,1,303038,753652,0,10,5.588421487871401,High,0.0,0.0,0.75,0.0,49.07631578947368
309,38,0,F,Tier2,IT,SME,3,7.052985879236393,0,2,1,320355,1474075,2,13,6.5875969896092155,High,0.0,0.85,0.0,0.75,62.99444444444444
309,34,0,F,Tier2,IT,Large,3,7.052985879236393,0,2,1,414273,1117926,0,9,6.616784232657348,Medium,0.0,0.0,0.25,0.25,43.68157894736842
309,35,0,F,Tier2,IT,Startup,3,7.052985879236393,0,2,1,227476,1115717,4,11,5.562189243886112,Medium,0.0,0.0,0.85,0.0,57.979824561403504
310,90,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,310551,1390124,3,9,5.95115988832219,Medium,0.5,0.0,0.25,0.0,49.726470588235294
310,64,1,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,437898,1392063,3,11,6.001784752707702,High,0.25,0.0,0.0,0.0,46.49117647058823
310,95,0,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,311597,1353996,3,9,6.008070796895017,High,0.0,0.0,0.0,0.0,58.55
310,3,0,M,Metro,Other,Large,0,9.434327310205063,2,1,0,479889,963284,2,9,7.022777330209895,Medium,0.25,0.0,0.75,0.0,55.68235294117647
310,13,0,M,Metro,Other,Large,0,9.434327310205063,2,1,0,489437,794202,0,10,6.050108895361001,High,0.0,0.0,0.0,0.0,63.133333333333326
310,77,0,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,303038,753652,0,10,5.588421487871401,High,0.25,0.0,0.75,0.0,67.64313725490196
310,69,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,215305,1227761,4,8,7.263088900811864,Low,0.85,0.0,0.75,0.0,56.8
310,100,0,M,Metro,Other,Large,0,9.434327310205063,2,1,0,460429,925075,4,8,6.195331341517733,Medium,0.0,0.0,0.0,0.0,39.24444444444444
310,60,0,M,Metro,Other,Large,0,9.434327310205063,2,1,0,302552,1006781,4,7,5.568089012400529,Medium,0.0,0.0,0.25,0.0,39.8
310,56,0,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,259739,802929,4,10,6.640475929154096,Medium,0.75,0.0,0.0,0.0,46.56470588235294
310,55,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,369290,1482517,2,12,7.301313101536799,High,0.5,0.0,0.0,0.0,57.98627450980392
310,85,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,597046,1036370,1,11,5.944582107659109,High,0.0,0.0,0.75,0.0,60.05
310,22,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,209321,1021128,1,8,5.703867610765217,High,0.0,0.0,0.85,0.0,63.05
310,43,1,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,431789,1394814,2,9,6.186706772832104,Medium,0.75,0.0,0.0,0.0,74.06470588235294
310,53,0,M,Metro,Other,Large,0,9.434327310205063,2,1,0,566074,842282,2,7,6.659315927352632,Medium,0.25,0.0,0.75,0.0,60.14313725490196
310,42,0,M,Metro,Other,Large,0,9.434327310205063,2,1,0,215668,979518,3,13,6.676615538761181,Medium,0.5,0.0,0.75,0.0,53.25588235294117
310,12,0,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,328513,1077982,4,14,5.576866785602727,High,0.25,0.0,0.75,0.0,56.56470588235294
310,71,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,453805,934467,2,13,7.018212796598185,Low,0.0,0.0,0.25,0.0,54.52222222222222
310,4,0,M,Metro,Other,Startup,0,9.434327310205063,2,1,0,370505,752383,1,7,7.475950641954741,High,0.0,0.0,0.25,0.0,59.43235294117647
310,11,0,M,Metro,Other,SME,0,9.434327310205063,2,1,0,203599,1395907,3,5,5.861192415809447,Low,0.0,0.0,0.85,0.0,57.05
311,51,0,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,521546,731458,0,8,7.441950659720121,Low,0.0,0.0,0.0,0.75,55.457843137254905
311,10,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,353358,993399,0,13,7.495924132191373,Medium,0.0,0.0,0.0,0.0,35.85
311,45,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,228106,1067786,1,6,5.9563554342583425,High,0.0,0.25,0.0,0.75,50.88104575163399
311,86,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,331605,738923,0,13,5.606827526499098,Medium,0.0,0.0,0.0,0.0,52.51666666666667
311,50,0,F,Tier2,ECE,Startup,5,7.662102902271766,2,3,1,517057,1075197,2,5,6.6913612716462305,Low,0.0,0.25,0.0,0.5,58.39901960784314
311,24,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,419365,781731,0,6,6.893094128571408,High,0.0,0.25,0.0,0.5,47.794444444444444
311,8,0,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,494827,948125,1,9,5.739786774289747,Low,0.0,0.25,0.0,0.75,52.1
311,65,0,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,330514,1345225,0,11,6.687594918830851,Low,0.0,0.25,0.0,0.75,57.794444444444444
311,67,0,F,Tier2,ECE,Startup,5,7.662102902271766,2,3,1,225530,1181166,0,14,6.147701773114006,High,0.0,0.25,0.0,0.75,50.94803921568627
311,21,0,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,204642,1205018,1,10,6.3543153614020875,High,0.0,0.0,0.0,0.0,53.81568627450981
311,13,0,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,489437,794202,0,10,6.050108895361001,High,0.0,0.0,0.0,0.75,69.18333333333334
311,44,0,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,365384,1040990,1,8,6.836730453180866,Medium,0.0,0.5,0.0,0.0,46.266666666666666
311,25,1,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,302770,1433272,4,14,6.042300722354439,Low,0.0,0.25,0.0,0.5,70.91535947712418
311,37,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,416169,761080,1,6,6.425519881787946,High,0.0,0.5,0.0,0.75,55.6
311,87,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,443626,732672,2,14,6.730253165100623,Medium,0.0,0.0,0.0,0.5,56.68333333333333
311,66,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,549824,839628,4,14,5.9160990964502,High,0.0,0.0,0.0,0.25,56.961111111111116
311,6,0,F,Tier2,ECE,SME,5,7.662102902271766,2,3,1,496699,1455612,4,7,6.374978881726266,Low,0.0,0.0,0.0,0.5,68.62777777777778
311,35,0,F,Tier2,ECE,Startup,5,7.662102902271766,2,3,1,227476,1115717,4,11,5.562189243886112,Medium,0.0,0.0,0.0,0.0,61.961111111111116
311,33,1,F,Tier2,ECE,Large,5,7.662102902271766,2,3,1,309062,1016850,1,5,7.169337043579411,Low,0.0,0.0,0.0,0.75,79.6
311,9,0,F,Tier2,ECE,Startup,5,7.662102902271766,2,3,1,225741,1422366,0,10,7.323030656334369,High,0.0,0.0,0.0,0.75,52.51666666666667
312,85,1,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,597046,1036370,1,11,5.944582107659109,High,0.0,0.75,0.75,0.25,84.78801169590643
312,5,1,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,433670,1358603,3,9,5.516169353060022,Medium,0.0,0.25,0.0,0.25,77.41959064327486
312,48,1,M,Tier1,Civil,Startup,2,7.338841980854029,9,2,0,329354,1170986,1,6,6.19614074172228,Low,0.25,0.5,0.0,0.25,71.83307533539733
312,94,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,241721,1406805,0,8,7.206290633117183,High,0.0,0.0,0.5,0.85,81.24269005847952
312,15,1,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,474462,1382328,1,10,6.087780166398634,Medium,0.0,0.0,0.0,0.0,74.84649122807018
312,95,1,M,Tier1,Civil,Startup,2,7.338841980854029,9,2,0,311597,1353996,3,9,6.008070796895017,High,0.0,0.0,0.0,0.0,76.25
312,73,1,M,Tier1,Civil,Startup,2,7.338841980854029,9,2,0,252044,1227824,4,13,6.828707905318773,Low,0.5,0.25,0.5,0.0,72.11013645224172
312,11,1,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,203599,1395907,3,5,5.861192415809447,Low,0.0,0.5,0.75,0.85,82.70510835913312
312,78,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,246666,859201,2,14,5.9892253401390505,High,0.0,0.85,0.25,0.0,83.7037037037037
312,51,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,521546,731458,0,8,7.441950659720121,Low,0.75,0.0,0.0,0.85,83.04961092150387
312,67,1,M,Tier1,Civil,Startup,2,7.338841980854029,9,2,0,225530,1181166,0,14,6.147701773114006,High,0.0,0.25,0.75,0.85,80.56100217864923
312,55,1,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,369290,1482517,2,12,7.301313101536799,High,0.5,0.5,0.0,0.0,82.2680885219585
312,53,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,566074,842282,2,7,6.659315927352632,Medium,0.25,0.0,0.75,0.0,88.7719298245614
312,16,1,M,Tier1,Civil,Startup,2,7.338841980854029,9,2,0,465199,888152,4,6,5.613802960995243,High,0.0,0.25,0.0,0.5,76.94444444444444
312,79,0,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,481053,1341187,4,12,7.031096708198632,High,0.25,0.0,0.0,0.25,69.83918128654972
312,96,1,M,Tier1,Civil,Startup,2,7.338841980854029,9,2,0,372922,1121435,4,9,6.113198153049751,High,0.25,0.75,0.0,0.5,74.28362573099415
312,34,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,414273,1117926,0,9,6.616784232657348,Medium,0.0,0.0,0.25,0.25,77.55847953216374
312,49,1,M,Tier1,Civil,SME,2,7.338841980854029,9,2,0,270320,863254,3,8,6.19300177473149,Low,0.0,0.0,0.0,0.25,83.81335282651072
312,100,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,460429,925075,4,8,6.195331341517733,Medium,0.0,0.25,0.0,0.5,74.1374269005848
312,21,1,M,Tier1,Civil,Large,2,7.338841980854029,9,2,0,204642,1205018,1,10,6.3543153614020875,High,0.25,0.0,0.75,0.0,81.48219814241486
313,47,0,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,477873,1476041,3,9,7.4255106948486524,Medium,0.0,0.0,0.0,0.25,51.984335178677
313,38,1,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,320355,1474075,2,13,6.5875969896092155,High,0.0,0.85,0.0,0.75,72.9163993563599
313,65,0,F,Tier2,CSE,Large,1,6.419401507061762,11,2,0,330514,1345225,0,11,6.687594918830851,Low,0.0,0.25,0.0,0.75,65.84974097280669
313,31,0,F,Tier2,CSE,Large,1,6.419401507061762,11,2,0,487871,1332942,4,10,6.0967610271229375,Low,0.0,0.75,0.0,0.75,61.73245614035088
313,37,1,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,416169,761080,1,6,6.425519881787946,High,0.0,0.5,0.0,0.75,70.73576041922392
313,80,0,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,222525,1131022,2,12,5.6382666716349785,High,0.0,0.0,0.0,0.0,56.25
313,82,1,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,301046,1425440,2,7,6.888453632083409,High,0.0,0.0,0.0,0.75,85.95273886833446
313,4,0,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,370505,752383,1,7,7.475950641954741,High,0.0,0.0,0.0,0.75,63.668540302533344
313,89,1,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,485648,803474,0,8,6.725444103883514,Medium,0.0,0.0,0.0,0.85,72.92056645481826
313,73,0,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,252044,1227824,4,13,6.828707905318773,Low,0.0,0.25,0.0,0.0,50.81647811067566
313,84,0,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,368265,738886,1,10,6.767464010115273,High,0.0,0.25,0.0,0.5,69.32899755113878
313,52,0,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,321649,815192,4,11,7.466160891906001,Medium,0.0,0.75,0.0,0.75,57.54541860097392
313,15,0,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,474462,1382328,1,10,6.087780166398634,Medium,0.0,0.0,0.0,0.0,60.0
313,70,0,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,309097,658334,2,10,6.565780656783198,Low,0.0,0.75,0.0,0.0,66.77559451222537
313,58,0,F,Tier2,CSE,SME,1,6.419401507061762,11,2,0,466651,841300,4,5,7.158390282031877,High,0.0,0.0,0.0,0.0,45.794044900119545
313,42,0,F,Tier2,CSE,Large,1,6.419401507061762,11,2,0,215668,979518,3,13,6.676615538761181,Medium,0.0,0.85,0.0,0.25,61.13196258665262
313,94,0,F,Tier2,CSE,Large,1,6.419401507061762,11,2,0,241721,1406805,0,8,7.206290633117183,High,0.0,0.0,0.0,0.85,62.04981191683095
313,77,0,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,303038,753652,0,10,5.588421487871401,High,0.0,0.0,0.0,0.0,56.25
313,48,0,F,Tier2,CSE,Startup,1,6.419401507061762,11,2,0,329354,1170986,1,6,6.19614074172228,Low,0.0,0.5,0.0,0.25,66.54970760233918
313,2,0,F,Tier2,CSE,Large,1,6.419401507061762,11,2,0,596523,1240648,2,8,7.138961443401244,Medium,0.0,0.0,0.0,0.75,63.898076044115754
314,55,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,369290,1482517,2,12,7.301313101536799,High,0.5,0.5,0.0,0.0,76.99074074074073
314,61,0,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,279059,623027,2,14,7.142144446114037,Medium,0.0,0.0,0.0,0.0,56.25
314,62,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,355739,1100252,1,5,6.591718802039525,Medium,0.75,0.5,0.0,0.5,86.79738562091504
314,22,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,209321,1021128,1,8,5.703867610765217,High,0.0,0.0,0.75,0.5,89.41176470588235
314,99,1,F,Tier2,Mechanical,Large,1,9.409576200198055,11,2,1,366811,1138795,4,6,6.3203275384612745,Low,0.75,0.5,0.0,0.85,80.41666666666666
314,45,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,228106,1067786,1,6,5.9563554342583425,High,0.75,0.25,0.75,0.85,89.72549019607843
314,32,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,273820,698980,1,11,6.8151876644877545,Low,0.5,0.25,0.25,0.75,78.47494553376906
314,59,1,F,Tier2,Mechanical,Startup,1,9.409576200198055,11,2,1,377375,623798,3,9,6.29966491870041,High,0.75,0.25,0.75,0.0,74.22549019607844
314,57,0,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,448765,631566,0,10,6.231992816579872,High,0.0,0.5,0.0,0.0,68.01470588235294
314,73,1,F,Tier2,Mechanical,Startup,1,9.409576200198055,11,2,1,252044,1227824,4,13,6.828707905318773,Low,0.5,0.25,0.5,0.0,71.71296296296296
314,21,1,F,Tier2,Mechanical,Large,1,9.409576200198055,11,2,1,204642,1205018,1,10,6.3543153614020875,High,0.25,0.0,0.75,0.0,78.26797385620915
314,13,1,F,Tier2,Mechanical,Large,1,9.409576200198055,11,2,1,489437,794202,0,10,6.050108895361001,High,0.0,0.0,0.0,0.75,76.90359477124183
314,75,0,F,Tier2,Mechanical,Startup,1,9.409576200198055,11,2,1,289363,1279874,3,9,7.233577196300484,Medium,0.0,0.5,0.75,0.25,81.32352941176471
314,31,1,F,Tier2,Mechanical,Large,1,9.409576200198055,11,2,1,487871,1332942,4,10,6.0967610271229375,Low,0.0,0.5,0.75,0.75,76.20098039215686
314,25,0,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,302770,1433272,4,14,6.042300722354439,Low,0.0,0.25,0.0,0.5,63.25980392156863
314,43,0,F,Tier2,Mechanical,Startup,1,9.409576200198055,11,2,1,431789,1394814,2,9,6.186706772832104,Medium,0.75,0.0,0.0,0.0,74.02777777777779
314,35,1,F,Tier2,Mechanical,Startup,1,9.409576200198055,11,2,1,227476,1115717,4,11,5.562189243886112,Medium,0.25,0.0,0.75,0.0,73.10729847494554
314,11,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,203599,1395907,3,5,5.861192415809447,Low,0.0,0.5,0.75,0.85,86.32352941176471
314,93,1,F,Tier2,Mechanical,SME,1,9.409576200198055,11,2,1,236855,1373131,3,10,5.947876866619391,Medium,0.0,0.0,0.5,0.0,79.16666666666666
314,76,1,F,Tier2,Mechanical,Large,1,9.409576200198055,11,2,1,520961,1123604,3,11,6.372551311279133,Low,0.75,0.5,0.0,0.0,80.83333333333334
315,38,1,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,320355,1474075,2,13,6.5875969896092155,High,0.25,0.85,0.0,0.0,71.15220324674691
315,51,0,F,Tier2,CSE,Large,2,6.070092245740385,3,1,2,521546,731458,0,8,7.441950659720121,Low,0.75,0.0,0.0,0.0,53.04524608264315
315,36,0,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,342063,907410,4,5,6.422802381651152,High,0.0,0.0,0.0,0.0,62.08915945635693
315,53,0,F,Tier2,CSE,Large,2,6.070092245740385,3,1,2,566074,842282,2,7,6.659315927352632,Medium,0.25,0.0,0.0,0.0,64.93940156984732
315,31,0,F,Tier2,CSE,Large,2,6.070092245740385,3,1,2,487871,1332942,4,10,6.0967610271229375,Low,0.0,0.75,0.0,0.0,57.17110265224757
315,32,0,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,273820,698980,1,11,6.8151876644877545,Low,0.5,0.25,0.0,0.0,53.63781004614342
315,68,0,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,441348,1169494,3,14,6.773060618827968,Medium,0.75,0.0,0.0,0.0,55.549237618760785
315,13,0,F,Tier2,CSE,Large,2,6.070092245740385,3,1,2,489437,794202,0,10,6.050108895361001,High,0.0,0.0,0.0,0.0,59.05555555555556
315,60,0,F,Tier2,CSE,Large,2,6.070092245740385,3,1,2,302552,1006781,4,7,5.568089012400529,Medium,0.0,0.75,0.0,0.0,60.16666666666667
315,93,0,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,236855,1373131,3,10,5.947876866619391,Medium,0.0,0.0,0.0,0.0,47.25
315,56,0,F,Tier2,CSE,Startup,2,6.070092245740385,3,1,2,259739,802929,4,10,6.640475929154096,Medium,0.75,0.85,0.0,0.0,64.92216897004886
315,70,1,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,309097,658334,2,10,6.565780656783198,Low,0.85,0.75,0.0,0.0,86.05428339286578
315,89,0,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,485648,803474,0,8,6.725444103883514,Medium,0.0,0.0,0.0,0.0,60.87859256742749
315,97,0,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,562803,1056021,3,6,7.168555798110911,High,0.85,0.0,0.0,0.0,55.448738383110495
315,27,1,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,456054,900767,0,12,7.183950050812543,Low,0.0,0.0,0.0,0.0,72.37790211304471
315,62,1,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,355739,1100252,1,5,6.591718802039525,Medium,0.75,0.85,0.0,0.0,68.86719747850714
315,77,0,F,Tier2,CSE,Startup,2,6.070092245740385,3,1,2,303038,753652,0,10,5.588421487871401,High,0.25,0.0,0.0,0.0,59.796296296296305
315,46,0,F,Tier2,CSE,Large,2,6.070092245740385,3,1,2,423830,1329422,1,7,6.134744666134903,Low,0.0,0.85,0.0,0.0,59.58398291101453
315,1,1,F,Tier2,CSE,SME,2,6.070092245740385,3,1,2,488683,1129827,3,12,6.741930192554385,Medium,0.85,0.0,0.0,0.0,74.93301858311438
315,30,0,F,Tier2,CSE,Startup,2,6.070092245740385,3,1,2,317159,656690,4,14,6.287769269883234,Low,0.0,0.0,0.0,0.0,57.661971641990704
316,12,1,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,328513,1077982,4,14,5.576866785602727,High,0.0,0.0,0.75,0.0,71.39444444444445
316,28,1,M,Tier3,Mechanical,Large,7,8.58013078752535,5,3,0,571906,1449735,0,14,5.520727444694354,Medium,0.0,0.0,0.0,0.0,73.2
316,92,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,359327,789099,4,5,6.450185336974724,High,0.0,0.75,0.75,0.0,60.67549019607843
316,81,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,312293,1338360,2,12,5.794728804309822,High,0.0,0.5,0.25,0.0,48.894444444444446
316,9,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,225741,1422366,0,10,7.323030656334369,High,0.0,0.0,0.25,0.0,44.801307189542484
316,20,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,304817,1325618,1,10,6.071840883279264,Low,0.0,0.25,0.0,0.0,42.36666666666666
316,52,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,321649,815192,4,11,7.466160891906001,Medium,0.0,0.75,0.0,0.0,62.00882352941177
316,29,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,314183,1432494,3,11,6.772941417100194,High,0.0,0.0,0.0,0.0,43.2
316,26,0,M,Tier3,Mechanical,Large,7,8.58013078752535,5,3,0,353043,812584,1,14,6.093422617057369,Medium,0.0,0.5,0.0,0.0,69.03333333333333
316,79,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,481053,1341187,4,12,7.031096708198632,High,0.0,0.0,0.0,0.0,55.77352941176471
316,46,0,M,Tier3,Mechanical,Large,7,8.58013078752535,5,3,0,423830,1329422,1,7,6.134744666134903,Low,0.0,0.75,0.75,0.0,58.57581699346406
316,90,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,310551,1390124,3,9,5.95115988832219,Medium,0.0,0.75,0.25,0.0,58.66840958605664
316,30,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,317159,656690,4,14,6.287769269883234,Low,0.0,0.0,0.5,0.0,67.69074074074074
316,43,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,431789,1394814,2,9,6.186706772832104,Medium,0.0,0.0,0.0,0.0,43.37156862745098
316,95,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,311597,1353996,3,9,6.008070796895017,High,0.0,0.0,0.0,0.0,54.964705882352945
316,77,0,M,Tier3,Mechanical,Startup,7,8.58013078752535,5,3,0,303038,753652,0,10,5.588421487871401,High,0.0,0.0,0.75,0.0,44.31111111111112
316,80,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,222525,1131022,2,12,5.6382666716349785,High,0.0,0.0,0.75,0.0,50.56111111111112
316,22,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,209321,1021128,1,8,5.703867610765217,High,0.0,0.0,0.85,0.0,54.58888888888889
316,47,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,477873,1476041,3,9,7.4255106948486524,Medium,0.0,0.0,0.0,0.0,56.53333333333333
316,57,0,M,Tier3,Mechanical,SME,7,8.58013078752535,5,3,0,448765,631566,0,10,6.231992816579872,High,0.0,0.75,0.0,0.0,68.49411764705883
317,14,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,477533,921721,0,5,7.169723836132791,Low,0.0,0.5,0.0,0.0,96.25
317,26,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,353043,812584,1,14,6.093422617057369,Medium,0.0,0.5,0.0,0.0,80.0
317,18,1,F,Metro,CSE,SME,1,8.69009931675978,14,3,2,282579,1041157,0,7,6.354845604738873,Medium,0.25,0.5,0.25,0.0,82.13235294117646
317,64,1,F,Metro,CSE,Startup,1,8.69009931675978,14,3,2,437898,1392063,3,11,6.001784752707702,High,0.25,0.5,0.0,0.25,80.04901960784314
317,69,0,F,Metro,CSE,SME,1,8.69009931675978,14,3,2,215305,1227761,4,8,7.263088900811864,Low,0.25,0.5,0.25,0.25,60.82843137254902
317,2,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,596523,1240648,2,8,7.138961443401244,Medium,0.0,0.0,0.25,0.25,74.02777777777777
317,16,0,F,Metro,CSE,Startup,1,8.69009931675978,14,3,2,465199,888152,4,6,5.613802960995243,High,0.0,0.25,0.0,0.25,62.08333333333333
317,97,1,F,Metro,CSE,SME,1,8.69009931675978,14,3,2,562803,1056021,3,6,7.168555798110911,High,0.25,0.0,0.25,0.25,73.6764705882353
317,98,0,F,Metro,CSE,Startup,1,8.69009931675978,14,3,2,496867,974557,0,12,6.117584059601192,Medium,0.0,0.25,0.0,0.25,67.36111111111111
317,89,0,F,Metro,CSE,SME,1,8.69009931675978,14,3,2,485648,803474,0,8,6.725444103883514,Medium,0.0,0.0,0.0,0.25,62.13235294117647
317,78,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,246666,859201,2,14,5.9892253401390505,High,0.0,0.5,0.25,0.0,77.4264705882353
317,60,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,302552,1006781,4,7,5.568089012400529,Medium,0.0,0.5,0.25,0.0,82.08333333333334
317,40,1,F,Metro,CSE,Startup,1,8.69009931675978,14,3,2,341868,1366441,4,10,5.538636807068681,Low,0.0,0.5,0.0,0.25,72.08333333333333
317,73,0,F,Metro,CSE,Startup,1,8.69009931675978,14,3,2,252044,1227824,4,13,6.828707905318773,Low,0.25,0.25,0.25,0.0,68.75
317,46,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,423830,1329422,1,7,6.134744666134903,Low,0.0,0.5,0.25,0.25,76.20915032679738
317,11,1,F,Metro,CSE,SME,1,8.69009931675978,14,3,2,203599,1395907,3,5,5.861192415809447,Low,0.0,0.5,0.25,0.25,71.32352941176471
317,99,1,F,Metro,CSE,Large,1,8.69009931675978,14,3,2,366811,1138795,4,6,6.3203275384612745,Low,0.25,0.5,0.0,0.25,70.51470588235294
317,5,1,F,Metro,CSE,SME,1,8.69009931675978,14,3,2,433670,1358603,3,9,5.516169353060022,Medium,0.0,0.25,0.0,0.25,77.5
317,43,0,F,Metro,CSE,Startup,1,8.69009931675978,14,3,2,431789,1394814,2,9,6.186706772832104,Medium,0.25,0.0,0.0,0.0,64.61601307189542
